,*Hour (MST),,ADM,**ASPN2,CAMP,CASA,CCOL,CHAT,FTCF,GJPB,GREH,I25DEN,I25GLO,**SWAN,WBY,Date,NJH
14,2:00 PM,1hr,22,12,23,21,18,29,19,10,28,35,35,,,2018-07-25,23
15,3:00 PM,1hr,22,18,25,24,18,26,20,11,31,42,33,,,2018-07-25,25
16,4:00 PM,1hr,25,18,24,21,15,21,12,10,29,33,33,,161,2018-07-25,26
17,5:00 PM,1hr,13,19,23,21,16,18,9,84,13,32,26,,,2018-07-25,25
18,6:00 PM,1hr,10,16,15,11,13,15,10,18,12,18,17,,,2018-07-25,17
19,7:00 PM,1hr,9,16,22,16,11,15,9,13,7,25,18,,,2018-07-25,17
20,8:00 PM,1hr,6,11,8,8,13,11,8,11,8,10,7,,,2018-07-25,11
21,9:00 PM,1hr,6,20,7,7,4,10,8,19,8,26,8,,13,2018-07-25,12
22,10:00 PM,1hr,7,20,9,9,3,10,9,26,8,11,9,,20,2018-07-25,14
23,11:00 PM,1hr,7,20,7,8,1,9,10,28,10,8,12,,17,2018-07-25,13
24,12:00 AM,1hr,7,17,6,6,1,7,11,33,10,6,6,,9,2018-07-25,11
1,1:00 AM,1hr,6,16,5,6,2,8,12,29,12,6,7,,20,2018-07-26,10
2,2:00 AM,1hr,7,17,7,8,3,8,7,18,14,8,8,,47,2018-07-26,10
3,3:00 AM,1hr,7,17,9,8,3,11,5,10,12,15,12,,16,2018-07-26,14
4,4:00 AM,1hr,8,17,8,10,5,9,6,13,13,15,14,,20,2018-07-26,13
5,5:00 AM,1hr,9,18,8,10,7,9,7,13,12,19,12,,-,2018-07-26,13
6,6:00 AM,1hr,10,21,8,8,8,8,9,16,17,9,9,,110,2018-07-26,12
7,7:00 AM,1hr,12,26,13,12,8,8,13,25,20,12,13,,32,2018-07-26,12
8,8:00 AM,1hr,13,37,17,14,6,10,7,23,20,24,17,,71,2018-07-26,14
9,9:00 AM,1hr,16,32,17,13,7,10,8,14,20,90,17,,29,2018-07-26,21
10,10:00 AM,1hr,19,23,18,16,9,26,7,16,13,26,20,,,2018-07-26,17
11,11:00 AM,1hr,18,19,16,17,11,18,7,19,11,22,24,,94,2018-07-26,14
12,12:00 PM,1hr,9,24,12,16,11,19,9,17,7,18,19,,71,2018-07-26,13
13,1:00 PM,1hr,17,22,10,10,10,17,10,17,8,17,21,,,2018-07-26,13
14,2:00 PM,1hr,24,17,11,16,10,17,20,16,8,18,41,,,2018-07-26,12
15,3:00 PM,1hr,15,15,9,8,9,15,18,13,9,15,24,,,2018-07-26,15
16,4:00 PM,1hr,7,16,9,7,8,17,11,17,25,22,14,,,2018-07-26,13
17,5:00 PM,1hr,7,17,5,6,8,14,13,14,19,11,11,,96,2018-07-26,11
18,6:00 PM,1hr,5,20,6,5,9,12,10,12,9,9,8,,,2018-07-26,12
19,7:00 PM,1hr,6,17,8,8,10,11,8,14,43,11,6,,,2018-07-26,13
20,8:00 PM,1hr,11,18,7,7,13,15,8,28,20,8,8,,32,2018-07-26,14
21,9:00 PM,1hr,20,24,18,22,13,12,6,43,9,45,32,,83,2018-07-26,20
22,10:00 PM,1hr,5,26,7,8,12,12,5,39,7,9,6,,13,2018-07-26,13
23,11:00 PM,1hr,6,27,8,6,14,12,6,40,8,10,8,,20,2018-07-26,11
24,12:00 AM,1hr,7,26,12,8,11,12,6,33,10,11,9,,35,2018-07-26,14
1,1:00 AM,1hr,10,29,9,9,12,12,6,30,11,9,10,,33,2018-07-27,13
2,2:00 AM,1hr,8,25,7,11,16,13,7,23,10,8,10,,27,2018-07-27,13
3,3:00 AM,1hr,7,26,7,8,12,,7,22,9,9,7,,22,2018-07-27,12
4,4:00 AM,1hr,8,20,8,8,9,,8,19,10,10,10,,2,2018-07-27,11
5,5:00 AM,1hr,11,20,11,14,6,,7,21,11,16,19,,30,2018-07-27,14
6,6:00 AM,1hr,22,24,15,16,5,,8,42,15,21,25,,41,2018-07-27,16
7,7:00 AM,1hr,25,34,21,16,6,,11,30,17,20,24,,34,2018-07-27,18
8,8:00 AM,1hr,34,22,19,24,11,,12,37,19,22,21,,43,2018-07-27,18
9,9:00 AM,1hr,32,27,17,21,13,,16,31,22,26,50,,45,2018-07-27,17
10,10:00 AM,1hr,55,21,18,19,15,,16,33,18,24,56,,59,2018-07-27,18
11,11:00 AM,1hr,35,23,17,22,13,,18,24,25,19,62,,120,2018-07-27,21
12,12:00 PM,1hr,37,19,20,17,11,23,21,19,30,21,40,,,2018-07-27,20
13,1:00 PM,1hr,20,22,30,19,11,43,17,18,26,37,35,,157,2018-07-27,33
14,2:00 PM,1hr,20,20,28,19,16,26,14,18,19,29,38,,142,2018-07-27,30
15,3:00 PM,1hr,21,18,29,24,20,22,10,21,24,27,36,,221,2018-07-27,33
16,4:00 PM,1hr,17,21,20,20,15,21,10,17,17,21,26,,62,2018-07-27,22
17,5:00 PM,1hr,13,21,14,17,10,21,14,11,18,21,22,,60,2018-07-27,17
18,6:00 PM,1hr,12,15,14,14,18,18,13,11,14,18,14,,66,2018-07-27,17
19,7:00 PM,1hr,11,20,13,11,15,19,11,21,16,14,12,,60,2018-07-27,18
20,8:00 PM,1hr,8,25,11,12,17,21,11,24,14,14,9,,29,2018-07-27,15
21,9:00 PM,1hr,7,27,11,13,13,19,12,11,15,16,11,,40,2018-07-27,16
22,10:00 PM,1hr,9,37,17,14,15,18,15,9,24,20,13,,31,2018-07-27,21
23,11:00 PM,1hr,12,39,18,18,15,19,16,11,23,17,18,,14,2018-07-27,22
24,12:00 AM,1hr,18,34,16,18,17,23,19,8,19,16,17,,60,2018-07-27,22
1,1:00 AM,1hr,16,31,16,16,17,18,18,10,31,21,19,,14,2018-07-28,17
2,2:00 AM,1hr,15,28,19,18,16,19,21,14,24,25,25,,58,2018-07-28,18
3,3:00 AM,1hr,12,23,18,18,17,20,19,18,18,21,19,,54,2018-07-28,19
4,4:00 AM,1hr,16,22,19,21,19,20,11,16,15,21,20,,49,2018-07-28,21
5,5:00 AM,1hr,18,23,22,23,18,23,10,20,16,24,22,,9,2018-07-28,20
6,6:00 AM,1hr,17,30,23,25,19,24,10,21,15,25,20,,32,2018-07-28,23
7,7:00 AM,1hr,18,36,25,25,18,41,12,24,13,26,22,,12,2018-07-28,22
8,8:00 AM,1hr,17,27,24,20,15,32,12,23,13,25,22,,39,2018-07-28,22
9,9:00 AM,1hr,19,24,25,23,19,25,12,32,16,25,22,,69,2018-07-28,23
10,10:00 AM,1hr,25,19,21,23,18,24,12,30,17,26,31,,63,2018-07-28,25
11,11:00 AM,1hr,21,19,24,32,18,25,13,27,16,27,43,,,2018-07-28,28
12,12:00 PM,1hr,18,21,22,29,16,27,14,18,21,27,33,,,2018-07-28,27
13,1:00 PM,1hr,21,21,22,28,14,28,13,12,32,26,33,,81,2018-07-28,21
14,2:00 PM,1hr,21,13,19,25,16,42,15,10,29,22,36,,88,2018-07-28,25
15,3:00 PM,1hr,21,12,22,24,17,40,18,12,23,22,28,,,2018-07-28,27
16,4:00 PM,1hr,17,9,19,21,10,48,21,38,28,15,25,,68,2018-07-28,24
17,5:00 PM,1hr,15,10,15,15,8,66,20,80,18,14,20,,,2018-07-28,20
18,6:00 PM,1hr,24,19,30,23,5,18,21,40,18,31,39,,,2018-07-28,25
19,7:00 PM,1hr,17,18,20,19,10,26,22,15,23,19,23,,,2018-07-28,22
20,8:00 PM,1hr,20,14,19,20,11,26,21,15,18,19,24,,82,2018-07-28,25
21,9:00 PM,1hr,23,12,20,24,10,35,22,18,23,22,24,,65,2018-07-28,26
22,10:00 PM,1hr,27,13,25,26,11,26,26,11,28,27,29,,67,2018-07-28,28
23,11:00 PM,1hr,29,18,14,27,10,22,24,12,22,17,23,,81,2018-07-28,23
24,12:00 AM,1hr,14,16,17,22,8,33,18,11,17,18,21,,,2018-07-28,22
1,1:00 AM,1hr,14,14,16,17,9,18,17,11,19,19,18,,1,2018-07-29,19
2,2:00 AM,1hr,15,15,18,18,10,24,16,11,22,21,19,,-,2018-07-29,20
3,3:00 AM,1hr,17,13,19,20,10,22,17,10,23,21,22,,2,2018-07-29,21
4,4:00 AM,1hr,16,13,20,21,12,24,17,9,22,19,21,,38,2018-07-29,22
5,5:00 AM,1hr,20,14,24,25,11,23,18,10,20,22,25,,53,2018-07-29,26
6,6:00 AM,1hr,19,15,24,27,13,22,18,10,15,25,27,,23,2018-07-29,24
7,7:00 AM,1hr,18,17,22,23,14,29,17,10,13,23,25,,34,2018-07-29,21
8,8:00 AM,1hr,18,16,21,21,16,28,18,9,14,23,23,,9,2018-07-29,22
9,9:00 AM,1hr,17,16,22,27,14,33,18,8,16,24,27,,30,2018-07-29,23
10,10:00 AM,1hr,18,15,22,29,15,30,19,8,15,24,27,,52,2018-07-29,27
11,11:00 AM,1hr,19,15,22,30,14,29,16,8,17,23,29,,51,2018-07-29,26
12,12:00 PM,1hr,18,13,18,23,14,28,15,10,19,24,27,,,2018-07-29,29
13,1:00 PM,1hr,18,14,16,24,12,28,16,10,18,21,24,,77,2018-07-29,26
14,2:00 PM,1hr,18,17,17,21,12,25,17,11,19,21,24,,53,2018-07-29,24
15,3:00 PM,1hr,16,20,20,19,13,35,15,11,19,22,25,,85,2018-07-29,26
16,4:00 PM,1hr,14,26,15,17,13,30,16,12,19,19,26,,90,2018-07-29,24
17,5:00 PM,1hr,12,22,15,17,11,22,17,85,43,18,24,,100,2018-07-29,23
18,6:00 PM,1hr,39,26,42,27,13,22,12,11,22,48,46,,51,2018-07-29,37
19,7:00 PM,1hr,15,30,20,19,15,31,15,14,17,19,21,,51,2018-07-29,21
20,8:00 PM,1hr,12,31,16,15,17,19,9,27,16,14,18,,34,2018-07-29,18
21,9:00 PM,1hr,13,39,14,13,12,18,11,34,16,13,13,,40,2018-07-29,19
22,10:00 PM,1hr,10,40,16,14,6,21,12,34,18,16,14,,5,2018-07-29,22
23,11:00 PM,1hr,10,48,11,21,5,21,12,30,17,16,13,,13,2018-07-29,18
24,12:00 AM,1hr,12,47,12,13,6,17,11,28,18,15,16,,52,2018-07-29,15
1,1:00 AM,1hr,12,47,12,12,6,16,10,31,17,14,13,,13,2018-07-30,17
2,2:00 AM,1hr,15,46,12,12,8,18,12,30,17,12,13,,5,2018-07-30,16
3,3:00 AM,1hr,18,45,11,12,8,19,12,26,15,12,14,,5,2018-07-30,15
4,4:00 AM,1hr,13,44,11,12,8,17,18,30,16,14,17,,19,2018-07-30,17
5,5:00 AM,1hr,15,45,14,13,11,16,15,42,19,17,19,,14,2018-07-30,19
6,6:00 AM,1hr,31,47,18,15,14,57,14,46,17,21,36,,67,2018-07-30,21
7,7:00 AM,1hr,17,54,25,24,14,22,24,48,14,22,38,,33,2018-07-30,27
8,8:00 AM,1hr,18,59,16,17,14,15,15,21,15,29,28,,41,2018-07-30,20
9,9:00 AM,1hr,20,59,16,10,12,15,12,24,17,24,30,,42,2018-07-30,18
10,10:00 AM,1hr,16,54,14,11,14,17,8,22,12,23,20,,28,2018-07-30,16
11,11:00 AM,1hr,19,41,13,14,15,17,8,17,10,29,23,,40,2018-07-30,19
12,12:00 PM,1hr,17,27,14,17,15,20,8,18,10,24,22,,34,2018-07-30,20
13,1:00 PM,1hr,15,19,16,13,14,21,7,19,10,34,28,,45,2018-07-30,19
14,2:00 PM,1hr,16,20,17,13,14,20,8,14,11,20,26,,41,2018-07-30,19
15,3:00 PM,1hr,18,17,16,12,15,21,8,16,10,25,24,,46,2018-07-30,23
16,4:00 PM,1hr,16,17,15,13,16,23,8,18,10,20,20,,43,2018-07-30,24
17,5:00 PM,1hr,17,15,15,12,14,23,7,22,11,17,19,,25,2018-07-30,20
18,6:00 PM,1hr,13,15,11,14,14,23,9,23,11,20,17,,29,2018-07-30,21
19,7:00 PM,1hr,17,18,12,13,14,29,9,23,18,16,15,,46,2018-07-30,20
20,8:00 PM,1hr,23,24,19,15,15,32,10,44,21,14,15,,53,2018-07-30,19
21,9:00 PM,1hr,13,31,15,21,12,58,14,35,26,12,18,,63,2018-07-30,18
22,10:00 PM,1hr,10,37,11,16,12,26,22,27,21,12,16,,31,2018-07-30,18
23,11:00 PM,1hr,11,32,10,12,13,21,14,24,17,12,13,,27,2018-07-30,17
24,12:00 AM,1hr,13,32,17,16,11,19,12,20,43,12,14,,37,2018-07-30,19
1,1:00 AM,1hr,20,30,14,14,11,18,13,29,14,12,15,,27,2018-07-31,18
2,2:00 AM,1hr,16,22,12,12,10,19,13,26,13,14,16,,4,2018-07-31,17
3,3:00 AM,1hr,14,17,15,13,11,19,13,36,15,17,20,,16,2018-07-31,20
4,4:00 AM,1hr,22,14,16,14,11,17,13,28,20,18,21,,18,2018-07-31,25
5,5:00 AM,1hr,39,15,17,19,13,18,13,31,20,19,38,,24,2018-07-31,24
6,6:00 AM,1hr,73,18,21,23,14,41,14,66,21,27,46,,59,2018-07-31,28
7,7:00 AM,1hr,146,25,39,19,18,32,16,52,25,34,62,,53,2018-07-31,26
8,8:00 AM,1hr,92,16,46,18,17,29,18,40,34,31,62,,58,2018-07-31,24
9,9:00 AM,1hr,78,20,33,33,27,45,19,24,22,30,59,,64,2018-07-31,26
10,10:00 AM,1hr,69,18,28,33,32,26,22,24,23,27,47,,84,2018-07-31,26
11,11:00 AM,1hr,66,13,22,24,35,22,15,26,22,29,40,,79,2018-07-31,25
12,12:00 PM,1hr,45,10,23,30,34,21,15,28,17,29,41,,42,2018-07-31,23
13,1:00 PM,1hr,27,9,20,24,33,18,13,25,19,47,38,,42,2018-07-31,21
14,2:00 PM,1hr,24,8,23,17,21,20,15,18,26,39,32,,100,2018-07-31,21
15,3:00 PM,1hr,21,11,22,19,19,19,12,22,24,28,23,,44,2018-07-31,23
16,4:00 PM,1hr,20,12,17,13,18,21,15,18,16,24,30,,44,2018-07-31,20
17,5:00 PM,1hr,15,15,12,15,33,20,11,18,15,18,18,,46,2018-07-31,20
18,6:00 PM,1hr,17,13,14,12,26,20,18,29,19,14,13,,58,2018-07-31,20
19,7:00 PM,1hr,15,11,16,16,12,26,16,19,22,15,17,,134,2018-07-31,19
20,8:00 PM,1hr,14,14,18,23,22,219,21,30,34,12,15,,39,2018-07-31,18
21,9:00 PM,1hr,15,22,22,30,19,43,24,43,50,13,18,,20,2018-07-31,21
22,10:00 PM,1hr,19,35,16,17,21,21,56,52,95,24,18,,39,2018-07-31,23
23,11:00 PM,1hr,29,32,20,25,18,21,32,51,248,30,22,,69,2018-07-31,25
24,12:00 AM,1hr,40,30,27,26,17,33,26,32,139,22,31,,44,2018-07-31,27
1,1:00 AM,1hr,31,26,28,21,14,18,22,35,77,20,27,,50,2018-08-01,25
2,2:00 AM,1hr,20,23,17,20,15,20,22,37,32,19,24,,30,2018-08-01,22
3,3:00 AM,1hr,33,21,16,18,14,20,22,36,27,21,22,,39,2018-08-01,20
4,4:00 AM,1hr,84,19,18,17,20,20,20,35,24,23,22,,43,2018-08-01,23
5,5:00 AM,1hr,90,21,33,20,14,20,25,42,22,25,33,,46,2018-08-01,23
6,6:00 AM,1hr,207,27,33,24,15,28,30,44,26,31,42,,104,2018-08-01,28
7,7:00 AM,1hr,113,68,61,36,21,38,35,54,35,34,59,,55,2018-08-01,34
8,8:00 AM,1hr,102,62,45,24,33,51,21,60,42,31,55,,67,2018-08-01,44
9,9:00 AM,1hr,38,52,39,39,53,42,21,42,38,36,51,,70,2018-08-01,52
10,10:00 AM,1hr,54,40,42,26,32,29,21,54,65,39,52,,52,2018-08-01,61
11,11:00 AM,1hr,34,31,35,27,56,27,22,32,56,36,85,,73,2018-08-01,51
12,12:00 PM,1hr,40,30,59,35,24,31,22,27,47,40,50,,64,2018-08-01,47
13,1:00 PM,1hr,62,31,48,39,25,41,22,29,26,61,66,,99,2018-08-01,39
14,2:00 PM,1hr,56,30,52,31,17,35,,36,25,46,67,,48,2018-08-01,39
15,3:00 PM,1hr,52,41,44,24,17,39,,37,24,40,71,,114,2018-08-01,49
16,4:00 PM,1hr,60,44,41,23,13,32,28,37,25,29,49,,52,2018-08-01,46
17,5:00 PM,1hr,53,46,39,22,17,101,26,52,29,29,39,,32,2018-08-01,37
18,6:00 PM,1hr,27,37,43,56,18,63,28,54,60,40,32,,150,2018-08-01,44
19,7:00 PM,1hr,49,29,37,43,20,70,16,45,34,38,46,,60,2018-08-01,47
20,8:00 PM,1hr,30,32,36,44,26,98,16,51,32,58,80,,67,2018-08-01,36
21,9:00 PM,1hr,27,44,31,31,31,40,17,64,29,29,69,,40,2018-08-01,35
22,10:00 PM,1hr,18,43,25,22,30,42,16,53,29,26,41,,7,2018-08-01,35
23,11:00 PM,1hr,18,52,23,24,29,44,17,48,26,27,27,,97,2018-08-01,33
24,12:00 AM,1hr,54,51,25,26,28,32,23,61,32,32,28,,41,2018-08-01,35
1,1:00 AM,1hr,44,54,26,30,30,29,20,58,33,26,32,,30,2018-08-02,33
2,2:00 AM,1hr,28,54,30,28,29,28,19,60,46,24,33,,34,2018-08-02,34
3,3:00 AM,1hr,29,54,29,28,27,27,21,53,48,28,35,,29,2018-08-02,31
4,4:00 AM,1hr,28,61,34,30,27,28,22,47,47,32,42,,28,2018-08-02,31
5,5:00 AM,1hr,80,77,39,31,28,30,23,51,35,36,56,,41,2018-08-02,35
6,6:00 AM,1hr,185,76,51,37,33,42,23,57,31,50,77,,63,2018-08-02,39
7,7:00 AM,1hr,215,95,62,44,38,61,42,66,41,55,92,,94,2018-08-02,45
8,8:00 AM,1hr,85,85,72,48,47,110,45,75,49,53,93,,90,2018-08-02,53
9,9:00 AM,1hr,128,81,55,71,64,73,42,57,53,49,81,,117,2018-08-02,53
10,10:00 AM,1hr,149,59,48,59,43,69,44,44,40,51,87,,152,2018-08-02,65
11,11:00 AM,1hr,80,41,32,52,28,59,41,38,47,46,71,,146,2018-08-02,54
12,12:00 PM,1hr,26,27,39,32,59,47,35,46,57,28,59,,71,2018-08-02,49
13,1:00 PM,1hr,21,29,38,97,35,40,36,33,50,27,38,,69,2018-08-02,42
14,2:00 PM,1hr,32,32,30,32,34,45,38,51,33,25,44,,69,2018-08-02,43
15,3:00 PM,1hr,38,21,52,31,28,41,33,51,31,29,39,,68,2018-08-02,44
16,4:00 PM,1hr,35,17,24,29,30,44,35,21,39,32,39,,139,2018-08-02,44
17,5:00 PM,1hr,26,23,26,29,37,45,31,28,41,35,34,,75,2018-08-02,43
18,6:00 PM,1hr,21,28,26,29,37,46,35,52,43,32,30,,135,2018-08-02,47
19,7:00 PM,1hr,38,26,34,32,41,50,37,27,49,33,26,,74,2018-08-02,47
20,8:00 PM,1hr,40,26,28,48,53,124,41,15,67,32,31,,114,2018-08-02,48
21,9:00 PM,1hr,43,20,48,37,30,102,42,27,80,23,47,,58,2018-08-02,46
22,10:00 PM,1hr,22,24,20,21,23,45,48,23,99,0,45,,18,2018-08-02,33
23,11:00 PM,1hr,19,33,19,21,23,31,46,15,97,0,25,,54,2018-08-02,31
24,12:00 AM,1hr,18,31,16,19,24,19,43,14,94,0,23,,34,2018-08-02,25
1,1:00 AM,1hr,13,31,14,14,30,20,36,17,118,0,22,,20,2018-08-03,21
2,2:00 AM,1hr,15,30,15,16,27,21,24,15,109,0,18,,23,2018-08-03,21
3,3:00 AM,1hr,19,31,16,17,30,23,24,16,93,0,18,,32,2018-08-03,24
4,4:00 AM,1hr,41,31,16,18,29,23,24,13,67,0,22,,140,2018-08-03,29
5,5:00 AM,1hr,67,31,27,23,31,35,32,15,44,0,28,,96,2018-08-03,32
6,6:00 AM,1hr,97,29,34,39,33,36,36,18,47,0,35,,99,2018-08-03,37
7,7:00 AM,1hr,115,33,55,38,45,200,31,20,69,0,77,,180,2018-08-03,47
8,8:00 AM,1hr,159,35,165,47,74,159,29,28,95,18,70,,163,2018-08-03,62
9,9:00 AM,1hr,36,33,33,38,37,63,18,25,44,17,86,,124,2018-08-03,50
10,10:00 AM,1hr,30,30,36,33,25,45,22,18,30,16,58,,90,2018-08-03,43
11,11:00 AM,1hr,37,20,34,33,32,38,19,16,31,14,43,,108,2018-08-03,40
12,12:00 PM,1hr,55,15,37,53,31,40,17,13,31,13,42,,98,2018-08-03,40
13,1:00 PM,1hr,44,12,38,33,21,43,17,11,17,13,55,,131,2018-08-03,52
14,2:00 PM,1hr,26,11,16,18,17,26,20,9,22,,31,,194,2018-08-03,27
15,3:00 PM,1hr,20,13,59,17,17,22,15,9,20,,27,,97,2018-08-03,17
16,4:00 PM,1hr,16,10,94,11,16,23,11,8,19,,20,,95,2018-08-03,18
17,5:00 PM,1hr,10,9,28,14,17,17,10,8,19,,17,,95,2018-08-03,19
18,6:00 PM,1hr,13,8,16,15,16,13,8,10,20,,19,,93,2018-08-03,21
19,7:00 PM,1hr,16,17,17,10,20,16,10,12,25,,22,,93,2018-08-03,19
20,8:00 PM,1hr,60,18,18,14,15,18,16,23,25,,16,,,2018-08-03,22
21,9:00 PM,1hr,74,20,36,20,18,19,20,29,37,,22,,-,2018-08-03,26
22,10:00 PM,1hr,14,17,12,9,12,13,19,27,34,,34,,17,2018-08-03,17
23,11:00 PM,1hr,13,16,9,8,7,14,25,20,29,,12,,6,2018-08-03,17
24,12:00 AM,1hr,14,17,9,10,8,13,21,13,26,,11,,68,2018-08-03,20
1,1:00 AM,1hr,15,17,9,11,12,12,24,12,25,,11,,32,2018-08-04,19
2,2:00 AM,1hr,22,16,9,11,13,13,22,10,25,,15,,56,2018-08-04,17
3,3:00 AM,1hr,20,15,10,13,12,15,21,15,28,,13,,,2018-08-04,16
4,4:00 AM,1hr,17,17,11,14,11,16,21,13,30,,18,,16,2018-08-04,19
5,5:00 AM,1hr,21,23,13,18,13,15,23,12,36,,19,,27,2018-08-04,20
6,6:00 AM,1hr,25,25,13,28,15,19,23,14,37,,20,,50,2018-08-04,18
7,7:00 AM,1hr,21,28,16,17,20,26,24,12,46,,24,,,2018-08-04,18
8,8:00 AM,1hr,25,25,18,20,21,35,26,14,36,,23,,80,2018-08-04,21
9,9:00 AM,1hr,25,24,16,34,20,36,20,12,32,,34,,44,2018-08-04,27
10,10:00 AM,1hr,18,23,15,20,27,46,21,13,40,,30,,96,2018-08-04,32
11,11:00 AM,1hr,16,19,17,18,25,57,24,14,44,,21,,,2018-08-04,33
12,12:00 PM,1hr,13,16,12,16,15,27,27,12,28,,22,,,2018-08-04,29
13,1:00 PM,1hr,16,14,11,14,16,23,27,12,26,,16,,,2018-08-04,27
14,2:00 PM,1hr,16,13,10,13,16,23,14,15,17,,17,,,2018-08-04,27
15,3:00 PM,1hr,16,10,13,18,18,22,20,12,23,,14,,,2018-08-04,29
16,4:00 PM,1hr,21,13,14,13,13,20,6,12,22,,16,,130,2018-08-04,21
17,5:00 PM,1hr,26,21,10,14,16,19,11,37,13,,15,,121,2018-08-04,21
18,6:00 PM,1hr,15,21,11,13,17,20,6,17,39,,18,,85,2018-08-04,22
19,7:00 PM,1hr,12,63,11,11,21,36,10,13,33,,14,,40,2018-08-04,22
20,8:00 PM,1hr,15,27,13,14,11,28,18,11,46,,11,,24,2018-08-04,21
21,9:00 PM,1hr,8,21,8,8,7,13,17,20,58,,14,,49,2018-08-04,18
22,10:00 PM,1hr,10,21,10,10,10,19,18,16,94,,9,,72,2018-08-04,16
23,11:00 PM,1hr,14,23,12,14,8,17,18,15,62,,10,,29,2018-08-04,20
24,12:00 AM,1hr,13,19,11,11,6,15,16,15,29,,14,,19,2018-08-04,18
1,1:00 AM,1hr,11,21,10,11,6,17,16,15,24,,13,,18,2018-08-05,17
2,2:00 AM,1hr,15,26,12,14,9,18,17,29,21,,11,,40,2018-08-05,17
3,3:00 AM,1hr,20,27,20,20,8,19,16,21,23,,18,,53,2018-08-05,20
4,4:00 AM,1hr,25,23,21,24,7,22,17,22,22,,27,,53,2018-08-05,23
5,5:00 AM,1hr,32,25,23,24,8,25,17,20,22,,30,,42,2018-08-05,29
6,6:00 AM,1hr,24,24,22,21,9,27,15,19,20,,28,,23,2018-08-05,28
7,7:00 AM,1hr,23,22,22,34,10,59,14,18,15,,42,,202,2018-08-05,27
8,8:00 AM,1hr,16,21,22,30,12,49,13,15,13,27,29,,62,2018-08-05,24
9,9:00 AM,1hr,23,14,18,22,13,26,9,13,10,21,26,,152,2018-08-05,23
10,10:00 AM,1hr,21,12,14,16,15,41,5,13,9,14,24,,,2018-08-05,24
11,11:00 AM,1hr,13,12,8,11,15,37,3,13,10,11,18,,,2018-08-05,18
12,12:00 PM,1hr,12,15,9,10,10,20,4,13,7,13,12,,118,2018-08-05,16
13,1:00 PM,1hr,9,13,8,10,11,19,3,11,5,10,12,,70,2018-08-05,17
14,2:00 PM,1hr,12,10,9,8,14,19,4,10,8,10,10,,82,2018-08-05,15
15,3:00 PM,1hr,10,10,9,9,11,18,6,8,12,11,9,,70,2018-08-05,18
16,4:00 PM,1hr,11,12,6,7,10,19,20,6,75,7,10,,67,2018-08-05,16
17,5:00 PM,1hr,12,11,6,6,12,15,21,7,65,7,7,,,2018-08-05,15
18,6:00 PM,1hr,10,9,6,6,11,15,22,8,42,6,6,,,2018-08-05,14
19,7:00 PM,1hr,24,13,15,26,19,17,24,10,35,19,6,,125,2018-08-05,14
20,8:00 PM,1hr,27,19,32,29,16,36,20,14,35,32,27,,42,2018-08-05,38
21,9:00 PM,1hr,25,24,26,26,15,32,15,12,22,26,34,,41,2018-08-05,40
22,10:00 PM,1hr,22,30,23,24,19,29,12,32,18,23,25,,82,2018-08-05,32
23,11:00 PM,1hr,16,26,18,19,28,25,13,21,13,18,18,,52,2018-08-05,27
24,12:00 AM,1hr,12,21,13,14,26,22,12,23,15,14,13,,56,2018-08-05,19
1,1:00 AM,1hr,11,17,13,12,25,18,13,17,15,13,18,,2,2018-08-06,19
2,2:00 AM,1hr,11,18,10,10,25,16,13,21,18,11,17,,3,2018-08-06,17
3,3:00 AM,1hr,11,16,9,9,21,20,16,25,21,10,10,,26,2018-08-06,16
4,4:00 AM,1hr,14,18,10,10,20,19,20,28,22,13,14,,30,2018-08-06,16
5,5:00 AM,1hr,15,20,12,13,21,19,16,38,25,16,15,,61,2018-08-06,20
6,6:00 AM,1hr,19,24,19,19,22,23,17,50,22,26,37,,34,2018-08-06,21
7,7:00 AM,1hr,41,31,32,18,23,25,22,60,25,26,64,,94,2018-08-06,25
8,8:00 AM,1hr,29,34,30,23,27,33,21,69,34,28,48,,60,2018-08-06,39
9,9:00 AM,1hr,31,31,20,22,26,25,19,34,38,35,31,,59,2018-08-06,27
10,10:00 AM,1hr,21,18,18,34,26,23,17,32,62,31,36,,55,2018-08-06,23
11,11:00 AM,1hr,28,19,18,29,29,32,20,36,31,29,45,,64,2018-08-06,24
12,12:00 PM,1hr,39,18,26,25,29,32,24,42,35,24,54,,61,2018-08-06,25
13,1:00 PM,1hr,30,22,29,23,25,28,29,31,32,33,48,,52,2018-08-06,27
14,2:00 PM,1hr,43,24,24,21,21,24,29,40,37,28,35,,55,2018-08-06,31
15,3:00 PM,1hr,25,20,16,14,22,25,28,34,25,22,39,,52,2018-08-06,21
16,4:00 PM,1hr,16,20,13,12,24,22,26,33,24,15,25,,99,2018-08-06,22
17,5:00 PM,1hr,19,24,14,12,21,24,22,33,68,14,19,,54,2018-08-06,21
18,6:00 PM,1hr,18,32,14,13,18,27,20,34,49,14,16,,54,2018-08-06,20
19,7:00 PM,1hr,42,36,31,42,19,84,23,41,31,61,55,,143,2018-08-06,31
20,8:00 PM,1hr,24,38,24,26,21,32,24,49,28,28,22,,55,2018-08-06,34
21,9:00 PM,1hr,17,52,21,18,19,26,24,49,24,18,18,,93,2018-08-06,25
22,10:00 PM,1hr,15,49,19,19,19,21,26,41,25,20,18,,46,2018-08-06,23
